Date,AdjClose
2023-08-18,133.220001
2023-08-21,134.679993
2023-08-22,134.250000
2023-08-23,135.520004
2023-08-24,131.839996
2023-08-25,133.259995
2023-08-28,133.139999
2023-08-29,134.910004
2023-08-30,135.070007
2023-08-31,138.009995
2023-09-01,138.119995
2023-09-05,137.270004
2023-09-06,135.360001
2023-09-07,137.850006
2023-09-08,138.229996
2023-09-11,143.100006
2023-09-12,141.229996
2023-09-13,144.850006
2023-09-14,144.720001
2023-09-15,140.389999
2023-09-18,139.979996
2023-09-19,137.630005
2023-09-20,135.289993
2023-09-21,129.330002
2023-09-22,129.119995
2023-09-25,131.270004
2023-09-26,125.980003
2023-09-27,125.980003
2023-09-28,125.980003
2023-09-29,127.120003
2023-10-02,129.460007
2023-10-03,124.720001
2023-10-04,127.000000
2023-10-05,125.959999
2023-10-06,127.959999
2023-10-09,128.259995
2023-10-10,129.479996
2023-10-11,131.830002
2023-10-12,132.330002
2023-10-13,129.789993
2023-10-16,132.550003
2023-10-17,131.470001
2023-10-18,128.130005
2023-10-19,128.399994
2023-10-20,125.169998
2023-10-23,126.559998
2023-10-24,128.559998
2023-10-25,121.389999
2023-10-26,119.570000
2023-10-27,127.739998
2023-10-30,132.710007
2023-10-31,133.089996
2023-11-01,137.000000
2023-11-02,138.070007
2023-11-03,138.600006
2023-11-06,139.740005
2023-11-07,142.710007
2023-11-08,142.080002
2023-11-09,140.600006
2023-11-10,143.559998
2023-11-13,142.589996
2023-11-14,145.800003
2023-11-15,143.199997
2023-11-16,142.830002
2023-11-17,145.179993
2023-11-20,146.130005
2023-11-21,143.899994
2023-11-22,146.710007
2023-11-24,146.740005
2023-11-27,147.729996
2023-11-28,147.029999
2023-11-29,146.320007
2023-11-30,146.089996
2023-12-01,147.029999
2023-12-04,144.839996
2023-12-05,146.880005
2023-12-06,144.520004
2023-12-07,146.880005
2023-12-08,147.419998
2023-12-11,145.889999
2023-12-12,147.479996
2023-12-13,148.839996
2023-12-14,147.419998
2023-12-15,149.970001
2023-12-18,154.070007
2023-12-19,153.789993
2023-12-20,152.119995
2023-12-21,153.839996
2023-12-22,153.419998
2023-12-26,153.410004
2023-12-27,153.339996
2023-12-28,153.380005
2023-12-29,151.940002
